TRANSACTION_ID,DATE,AMOUNT,ROUND,CATEGORY,STATUS,SOURCE,ORIGINAL_IG_INDEX,ORIGINAL_IG_ID,TARGET_COMPANY_ID,TARGET_COMPANY_NAME,INVESTORS_COUNT,INVESTOR_1_ID,INVESTOR_1_NAME,INVESTOR_1_ROLE,INVESTOR_2_ID,INVESTOR_2_NAME,INVESTOR_2_ROLE,INVESTOR_3_ID,INVESTOR_3_NAME,INVESTOR_3_ROLE,INVESTOR_4_ID,INVESTOR_4_NAME,INVESTOR_4_ROLE,INVESTOR_5_ID,INVESTOR_5_NAME,INVESTOR_5_ROLE,INVESTOR_6_ID,INVESTOR_6_NAME,INVESTOR_6_ROLE,INVESTOR_7_ID,INVESTOR_7_NAME,INVESTOR_7_ROLE,INVESTOR_8_ID,INVESTOR_8_NAME,INVESTOR_8_ROLE,INVESTOR_9_ID,INVESTOR_9_NAME,INVESTOR_9_ROLE,INVESTOR_10_ID,INVESTOR_10_NAME,INVESTOR_10_ROLE,INVESTOR_11_ID,INVESTOR_11_NAME,INVESTOR_11_ROLE,INVESTOR_12_ID,INVESTOR_12_NAME,INVESTOR_12_ROLE,INVESTOR_13_ID,INVESTOR_13_NAME,INVESTOR_13_ROLE,INVESTOR_14_ID,INVESTOR_14_NAME,INVESTOR_14_ROLE,INVESTOR_15_ID,INVESTOR_15_NAME,INVESTOR_15_ROLE,INVESTOR_16_ID,INVESTOR_16_NAME,INVESTOR_16_ROLE,INVESTOR_17_ID,INVESTOR_17_NAME,INVESTOR_17_ROLE,INVESTOR_18_ID,INVESTOR_18_NAME,INVESTOR_18_ROLE,INVESTOR_19_ID,INVESTOR_19_NAME,INVESTOR_19_ROLE,INVESTOR_20_ID,INVESTOR_20_NAME,INVESTOR_20_ROLE,INVESTOR_21_ID,INVESTOR_21_NAME,INVESTOR_21_ROLE,INVESTOR_22_ID,INVESTOR_22_NAME,INVESTOR_22_ROLE,INVESTOR_23_ID,INVESTOR_23_NAME,INVESTOR_23_ROLE
IG_82,20/08/2020,2.25,seed,Early-stage investment,IMPORTED,InvestGame,82,374,[140]TBC,Hiber World,6,[141]TBC,Sybo Games,lead,[142]TBC,Konvoy Ventures,participant,[143]TBC,GFR Fund,participant,[144]TBC,Luminar Ventures,participant,[145]TBC,Wild Sloths,participant,[146]TBC,Bumble Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_83,21/08/2020,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,83,376,[147]TBC,MYBO,1,[148]TBC,ByteDance,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_84,25/08/2020,0.0,series a,Early-stage investment,IMPORTED,InvestGame,84,381,[149]TBC,AG Super Play,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_85,25/08/2020,0.06,seed,Early-stage investment,IMPORTED,InvestGame,85,386,[150]TBC,Westgate,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_86,27/08/2020,0.0,seed,Early-stage investment,IMPORTED,InvestGame,86,391,[151]TBC,FreeHit Fantasy Sports,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_87,28/08/2020,8.4,pipe,Public offering,IMPORTED,InvestGame,87,395,[81]TBC,Super League Gaming (NasdaqCM:SLGG),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_88,01/09/2020,0.4,seed,Early-stage investment,IMPORTED,InvestGame,88,400,[152]TBC,Axell Studio,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_89,02/09/2020,3.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,89,402,[153]TBC,Virtuix,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_90,03/09/2020,18.0,series b,Late-stage investment,IMPORTED,InvestGame,90,404,[154]TBC,WinZo,3,[155]TBC,Makers Fund,lead,[156]TBC,Courtside Ventures (lead),participant,[157]TBC,Kalaari Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_91,08/09/2020,6.7,pipe,Public offering,IMPORTED,InvestGame,91,413,[158]TBC,CI Games (WSE:CIG),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_92,08/09/2020,0.04,seed,Early-stage investment,IMPORTED,InvestGame,92,418,[159]TBC,Xiamen Yanzhong Technology Co.,1,[160]TBC,IGG China,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_93,10/09/2020,329.6,listing (ipo/spac),Public offering,IMPORTED,InvestGame,93,420,[161]TBC,Kakao Games (KOSDAQ: 293490),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_94,13/09/2020,0.3,seed,Early-stage investment,IMPORTED,InvestGame,94,423,[131]TBC,Anubis Gaming,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_95,15/09/2020,8.0,pipe,Public offering,IMPORTED,InvestGame,95,428,[132]TBC,Engine Media (TSXV:GAME),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_96,15/09/2020,1.8,pipe,Public offering,IMPORTED,InvestGame,96,429,[162]TBC,iCandy Interactive (ASX:ICI),4,[163]TBC,Baidu,lead,[164]TBC,Incubate Fund,participant,[165]TBC,Animoca Brands,participant,[166]TBC,GMGC,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_97,16/09/2020,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,97,434,[167]TBC,Dominus Esports,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_98,16/09/2020,3.0,seed,Early-stage investment,IMPORTED,InvestGame,98,435,[168]TBC,Sparkypants,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_99,22/09/2020,5.6,series a,Early-stage investment,IMPORTED,InvestGame,99,453,[169]TBC,Streamloots,6,[170]TBC,Bessemer Venture Partners,lead,[171]TBC,Tobi Lutke,participant,[172]TBC,Jeremy Stoppelman,participant,[173]TBC,Lazarte Brothers,participant,[174]TBC,Eric Baker,participant,[175]TBC,Li Jin,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_100,23/09/2020,1.5,series a,Early-stage investment,IMPORTED,InvestGame,100,454,[176]TBC,Admix,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_101,23/09/2020,400.0,fixed income,Public offering,IMPORTED,InvestGame,101,455,[177]TBC,Mail.ru Group Limited (LSE:MAIL),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_102,24/09/2020,2.0,series a,Early-stage investment,IMPORTED,InvestGame,102,456,[178]TBC,Cerberus Interactive,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_103,24/09/2020,238.0,listing (ipo/spac),Public offering,IMPORTED,InvestGame,103,457,[179]TBC,Corsair Gaming (NasdaqGS:CRSR),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_104,24/09/2020,47.75,pipe,Public offering,IMPORTED,InvestGame,104,458,[78]TBC,Enad Global 7 (ST: EG7),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_105,24/09/2020,1.3,pipe,Public offering,IMPORTED,InvestGame,105,459,[10]TBC,Kuuhubb,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_106,29/09/2020,25.73,series a,Early-stage investment,IMPORTED,InvestGame,106,464,[180]TBC,Guild Esports (LSE:GILD),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_107,30/09/2020,33.6,pipe,Public offering,IMPORTED,InvestGame,107,467,[181]TBC,Media and Games Invest (XTRA:M8G),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_108,02/10/2020,16.7,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,108,475,[182]TBC,Survios,7,[183]TBC,Irongrey,lead,[184]TBC,Woori Technology Investment,participant,[185]TBC,KNET Venture Fund,participant,[186]TBC,Seoul Investment Partners,participant,[187]TBC,Shasta Ventures,participant,[188]TBC,Lux Capital,participant,[189]TBC,Samsung Next,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_109,05/10/2020,8.7,pipe,Public offering,IMPORTED,InvestGame,109,478,[190]TBC,The9,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_110,06/10/2020,0.02,m&a minority,M&A,IMPORTED,InvestGame,110,479,[191]TBC,Connecting Happines,1,[4]TBC,Tencent (SEHK: 700),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_111,07/10/2020,652.0,pipe,Public offering,IMPORTED,InvestGame,111,482,[192]TBC,Embracer Group (STO: EMBRAC B),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_112,08/10/2020,47.5,listing (ipo/spac),Public offering,IMPORTED,InvestGame,112,487,[17]TBC,Play Magnus,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_113,09/10/2020,2.3,listing (ipo/spac),Public offering,IMPORTED,InvestGame,113,489,[193]TBC,GameSquare Esports (NASDAQ: GAME),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_114,09/10/2020,0.1,pipe,Public offering,IMPORTED,InvestGame,114,490,[194]TBC,Sparrow Interactive,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_115,12/10/2020,6.7,pipe,Public offering,IMPORTED,InvestGame,115,492,[195]TBC,Adventure Box,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_116,12/10/2020,0.46,seed,Early-stage investment,IMPORTED,InvestGame,116,494,[196]TBC,Sylen Studio,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_117,12/10/2020,2.0,seed,Early-stage investment,IMPORTED,InvestGame,117,495,[197]TBC,Talon Esports,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_118,14/10/2020,5.6,pipe,Public offering,IMPORTED,InvestGame,118,501,[198]TBC,Mogul,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_119,16/10/2020,2.0,fixed income,Public offering,IMPORTED,InvestGame,119,506,[132]TBC,Engine Media (TSXV:GAME),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_120,19/10/2020,20.0,series b,Late-stage investment,IMPORTED,InvestGame,120,512,[199]TBC,Pimax,2,[200]TBC,Ivy Capital,lead,[201]TBC,CDF-Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_121,26/10/2020,0.38,seed,Early-stage investment,IMPORTED,InvestGame,121,523,[202]TBC,Immy Inc.,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_122,01/11/2020,0.75,seed,Early-stage investment,IMPORTED,InvestGame,122,535,[203]TBC,Aiming,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_123,02/11/2020,0.6,pipe,Public offering,IMPORTED,InvestGame,123,536,[204]TBC,Blocplay Entertainment,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_124,02/11/2020,2.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,124,538,[154]TBC,WinZo,1,[205]TBC,Stephen Pagliuca,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_125,04/11/2020,0.18,seed,Early-stage investment,IMPORTED,InvestGame,125,542,[206]TBC,United Gamers,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_126,06/11/2020,0.02,m&a minority,M&A,IMPORTED,InvestGame,126,546,[207]TBC,Fruits Games,1,[4]TBC,Tencent (SEHK: 700),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_127,06/11/2020,26.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,127,547,[208]TBC,Immortals Gaming Club,3,[209]TBC,Whitman,lead,[210]TBC,AEG,participant,[211]TBC,March Capital Partners,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_128,09/11/2020,9.15,series a,Early-stage investment,IMPORTED,InvestGame,128,548,[212]TBC,Proletariat,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_129,10/11/2020,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,129,550,[213]TBC,Pro Game Guides,1,[214]TBC,GAMURS Group,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_130,10/11/2020,3.8,series a,Early-stage investment,IMPORTED,InvestGame,130,551,[215]TBC,Z League,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_131,11/11/2020,0.0,seed,Early-stage investment,IMPORTED,InvestGame,131,552,[216]TBC,Daxe Games,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_132,11/11/2020,11.4,pipe,Public offering,IMPORTED,InvestGame,132,555,[112]TBC,PopReach (CVE: POPR),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_133,12/11/2020,1.9,seed,Early-stage investment,IMPORTED,InvestGame,133,559,[217]TBC,Supersocial,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_134,13/11/2020,94.8,fixed income,Public offering,IMPORTED,InvestGame,134,561,[181]TBC,Media and Games Invest (XTRA:M8G),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_135,15/11/2020,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,135,564,[218]TBC,SideFX,1,[219]TBC,Epic Games,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_136,18/11/2020,3.0,series a,Early-stage investment,IMPORTED,InvestGame,136,577,[220]TBC,PlayerzPot,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_137,18/11/2020,711.0,fixed income,Public offering,IMPORTED,InvestGame,137,583,[221]TBC,Ubisoft Entertainment,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_138,18/11/2020,2.5,pipe,Public offering,IMPORTED,InvestGame,138,584,[44]TBC,Versus Systems,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_139,19/11/2020,11.34,listing (ipo/spac),Public offering,IMPORTED,InvestGame,139,586,[222]TBC,PlaySide Studios (ASX:PLY),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_140,24/11/2020,60.0,pipe,Public offering,IMPORTED,InvestGame,140,592,[223]TBC,Akatsuki Inc. (TSE:3932),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_141,24/11/2020,0.0,series d,Late-stage investment,IMPORTED,InvestGame,141,593,[224]TBC,AppsFlyer,1,[225]TBC,Salesforce Ventures,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_142,27/11/2020,45.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,142,600,[226]TBC,Kakao VX,1,[227]TBC,Kakao Games Corp (KOSDAQ:A293490),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_143,27/11/2020,13.5,pipe,Public offering,IMPORTED,InvestGame,143,602,[112]TBC,PopReach (CVE: POPR),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_144,02/12/2020,0.02,m&a minority,M&A,IMPORTED,InvestGame,144,607,[228]TBC,Crew Studio,1,[4]TBC,Tencent (SEHK: 700),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_145,03/12/2020,0.68,pipe,Public offering,IMPORTED,InvestGame,145,614,[229]TBC,Movie Games,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_146,04/12/2020,13.5,pipe,Public offering,IMPORTED,InvestGame,146,618,[230]TBC,Flexion Mobile,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_147,07/12/2020,155.0,listing (ipo/spac),Public offering,IMPORTED,InvestGame,147,628,[231]TBC,Thunderful Group (OM:THUNDR),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_148,11/12/2020,1.5,seed,Early-stage investment,IMPORTED,InvestGame,148,640,[232]TBC,ForeVR,5,[65]TBC,Galaxy Interactive,lead,[233]TBC,Emmett Shear,participant,[234]TBC,Justin Kan,participant,[235]TBC,Mark Pincus,participant,[236]TBC,Justin Waldron,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_149,17/12/2020,360.0,fixed income,Public offering,IMPORTED,InvestGame,149,653,[192]TBC,Embracer Group (STO: EMBRAC B),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_150,17/12/2020,2.7,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,150,654,[237]TBC,Indigo Pearl,1,[238]TBC,Keywords Studios,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_151,17/12/2020,4.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,151,656,[239]TBC,Mighty Kingdom,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_152,17/12/2020,0.03,series a,Early-stage investment,IMPORTED,InvestGame,152,657,[240]TBC,Mountainside Games,1,[241]TBC,TGS Esports,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_153,18/12/2020,54.81,listing (ipo/spac),Public offering,IMPORTED,InvestGame,153,661,[242]TBC,People Can Fly,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_154,21/12/2020,5.81,pipe,Public offering,IMPORTED,InvestGame,154,666,[60]TBC,Atari,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_155,21/12/2020,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,155,667,[243]TBC,BoomTV,1,[244]TBC,Intel Capital,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_156,21/12/2020,0.6,seed,Early-stage investment,IMPORTED,InvestGame,156,672,[245]TBC,Team Finest,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_157,22/12/2020,400.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,157,674,[246]TBC,Liftoff,1,[247]TBC,Blackstone,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_158,23/12/2020,12.0,listing (ipo/spac),Public offering,IMPORTED,InvestGame,158,677,[248]TBC,TokyoTsushin (TSE:7359),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_159,09/01/2021,0.0,seed,Early-stage investment,IMPORTED,InvestGame,159,687,[249]TBC,Tradelite Solutions GmbH,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_160,12/01/2021,60.0,listing (ipo/spac),Public offering,IMPORTED,InvestGame,160,694,[250]TBC,Motorsport Games (NASDAQ: MSGM),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_161,12/01/2021,8.0,pipe,Public offering,IMPORTED,InvestGame,161,695,[81]TBC,Super League Gaming (NasdaqCM:SLGG),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_162,13/01/2021,1.0,pipe,Public offering,IMPORTED,InvestGame,162,698,[251]TBC,TGS Esports (TSXV: TGS),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_163,15/01/2021,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,163,700,[252]TBC,Banana Gaming & Media,1,[253]TBC,VSPN,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_164,15/01/2021,28.0,seed,Early-stage investment,IMPORTED,InvestGame,164,701,[254]TBC,Bilibili Esports,4,[255]TBC,Zhejiang Chuangxiang Cultural Fund,lead,[256]TBC,Zhejiang Publishing,participant,[257]TBC,Zhejiang Radio,participant,[258]TBC,Television Media Group,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_165,15/01/2021,4.5,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,165,702,[259]TBC,Infinity Plus Two,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
